video_id,class,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z
cucanj1,cucanj,0.49985749031177157,-0.01193689152238518,-0.009025577455759048,-0.49985749031177157,0.01193689152238518,0.009025577455759048,0.3941815973461736,4.166261096461008,-0.008140849880874157,-0.475906695063631,4.07542709632853,0.013254688121378422,0.3320100243139305,7.81395673404318,0.1198829635977745,-0.28229990953358625,7.665017657715436,0.14124318212270737,0.24343967796248342,8.215436500153821,0.12466856837272644,-0.21961702597077035,8.128626072023653,0.1470370963215828,0.3598025922646219,8.894026373912732,-0.004306466784328222,-0.34591640825037395,8.89278912867826,0.024293186143040657
cucanj1,cucanj,0.4999984265463009,0.0012543728406364755,-0.008934004697948694,-0.4999984265463009,-0.0012543728406364755,0.008934004697948694,0.4015422565685061,4.058879898869549,-0.00663846917450428,-0.46605140440127907,4.070323344906056,0.010651704389601946,0.33918910185166984,7.882620923018223,0.10426294850185513,-0.2721782124499321,7.766246960281285,0.1168714021332562,0.26795345925316916,8.282709826282794,0.10700423317030072,-0.1900556323746789,8.208647069261742,0.12016400741413236,0.36483179374918867,8.946956915035754,-0.017498723696917295,-0.3620447937880385,8.985522830879242,0.0008626462076790631
cucanj1,cucanj,0.4999280391286033,0.008482670159196551,-0.008722653612494469,-0.4999280391286033,-0.008482670159196551,0.008722653612494469,0.407693971507097,4.045870534643417,-0.0056503331288695335,-0.46231160788659426,4.072633375006762,0.008075184188783169,0.3450932106629425,7.9263248383017135,0.10024458542466164,-0.2686819326943702,7.827118906025393,0.1113102100789547,0.28549356664521275,8.33142693618599,0.102668646723032,-0.18052748824493506,8.262446080202091,0.11440161243081093,0.36817094086426294,8.987823574378677,-0.021486064419150352,-0.36947168099965955,9.036308967136105,-0.004565950017422438
cucanj1,cucanj,0.4999157944709632,0.00917597070972358,-0.007415106985718012,-0.4999157944709632,-0.00917597070972358,0.007415106985718012,0.40909204408946664,4.0401162224856675,-0.004655912984162569,-0.45958556081779517,4.061889734066219,0.0057097128592431545,0.34674628535654695,7.928212660464524,0.10105527844280005,-0.2672875402531354,7.845623788512042,0.11735397484153509,0.2916403893397503,8.334510315264819,0.10397676285356283,-0.1772520990944974,8.272007921800322,0.12135440018028021,0.36974206139990207,8.993050230793708,-0.019073150120675564,-0.3699384967599955,9.039914828925278,0.0003948843223042786
cucanj1,cucanj,0.4999107070717759,0.009449071647368183,-0.006757560884580016,-0.4999107070717759,-0.009449071647368183,0.006757560884580016,0.40838287606332047,4.038263681362612,-0.004122189478948712,-0.4619590897454923,4.065054044044274,0.005123383132740855,0.3433734178156383,7.9374390003251545,0.10425462503917515,-0.26924843006291005,7.880876698246117,0.11744576622731984,0.2899989407335569,8.348723854158147,0.10773095418699086,-0.1757290140887053,8.30529698949075,0.12130886991508305,0.3712272481974577,9.009989359167774,-0.017819135216996074,-0.3761237112993339,9.067950282403988,0.00022530471323989332
cucanj1,cucanj,0.49990891321336445,0.009543505112528682,-0.006618582876399159,-0.49990891321336445,-0.009543505112528682,0.006618582876399159,0.4047856187444137,4.0494854717124165,-0.0037286628503352404,-0.46989619045961617,4.079658600380628,0.005641239928081632,0.33506078979622045,7.945120327119063,0.10583887412212789,-0.2768664295461667,7.91471952554,0.11874113394878805,0.28247481537000513,8.356509753874247,0.1095145212020725,-0.18269845578553212,8.333117655880367,0.12264912738464773,0.3664317884385699,9.03017449314181,-0.013427765341475606,-0.3864657109973949,9.09353094856659,0.0022386927157640457
cucanj1,cucanj,0.49977695289219,0.014933096055329706,-0.0064773226622492075,-0.49977695289219,-0.014933096055329706,0.0064773226622492075,0.4093384424838665,4.032735748897697,-0.003816543845459819,-0.4812789902524337,4.08306967200589,0.005977180553600192,0.3238411775354598,7.9152320107065135,0.11130091012455523,-0.28621562524802446,7.909023746046686,0.11956402868963778,0.2709447436858749,8.326487806555718,0.11583802313543856,-0.19073427488826955,8.317464662672393,0.12352404952980578,0.3621571841059925,8.997010156355977,-0.0036547714844346046,-0.3987758508596889,9.066001228377255,0.004503446398302913
cucanj1,cucanj,0.49980866663502843,0.013831007067999371,-0.006101200124248862,-0.49980866663502843,-0.013831007067999371,0.006101200124248862,0.4113080749552461,4.052829851541043,-0.0020654548425227404,-0.49265560084647586,4.101602401217773,0.008223302429541945,0.3113191084875551,7.887924921491552,0.1218999947886914,-0.2943181250317097,7.893864463006337,0.13068476575426757,0.25832121736292923,8.29879603714673,0.1270199592690915,-0.1952483579206413,8.298876248772501,0.13564032572321594,0.36548524312946495,8.969572226339846,0.006319723324850202,-0.4113397714847848,9.03894622648084,0.015380902914330363
cucanj1,cucanj,0.4998476447308189,0.012342287350936277,-0.003548505832441151,-0.4998476447308189,-0.012342287350936277,0.003548505832441151,0.4094344813605442,4.0528052251552955,0.00012552819680422544,-0.5014965503321326,4.094424453746921,0.007151999860070646,0.2976867881060837,7.848691676328501,0.1213837795658037,-0.3039328966920535,7.855293747328208,0.12959212891291827,0.2428763147039478,8.258110358632639,0.12609038583468646,-0.20571048544070367,8.258361853816258,0.1344124012393877,0.38553212116566954,8.92741513565584,0.00515954929869622,-0.4211212690854596,8.99495771394352,0.013901512953452766
cucanj1,cucanj,0.49981982164653543,0.013421843734208311,3.0569336558983196e-05,-0.49981982164653543,-0.013421843734208311,-3.0569336558983196e-05,0.4159280421332382,4.050025416545426,0.0017630225511311437,-0.5069326387019696,4.091480945653778,0.00018122600431524916,0.28414523518803636,7.855107602844492,0.118653759173867,-0.31967244637951736,7.876802503505796,0.11511319112014462,0.22458129543705452,8.26196461989803,0.12267875652742077,-0.23153626552918483,8.266883752311811,0.11916924994420697,0.3970291028465212,8.936957049812376,0.0039037662090777303,-0.43414836886050545,8.999240615111429,-0.0020357041621537064
